ID,DATE,ELEMENT,VALUE,MEASUREMENT_FLAG,QUALITY_FLAG,SOURCE_FLAG,OBSERVATION_TIME,COUNTRYCODE,YEAR,NAME,LATITUDE,LONGITUDE
NZ000936150,20020101,TMAX,170.0,"","",G,"",NZ,2002,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,20020101,TMIN,163.0,"","",G,"",NZ,2002,HOKITIKA AERODROME,-42.717,170.983
NZ000093012,20020101,TMAX,247.0,"","",G,"",NZ,2002,KAITAIA,-35.1,173.267
NZ000093012,20020101,TMIN,132.0,"","",G,"",NZ,2002,KAITAIA,-35.1,173.267
NZ000939870,20020101,TMAX,183.0,"","",G,"",NZ,2002,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000939870,20020101,TMIN,141.0,"","",G,"",NZ,2002,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000093292,20020101,TMAX,285.0,"","",G,"",NZ,2002,GISBORNE AERODROME,-38.65,177.983
NZ000093292,20020101,TMIN,169.0,"","",G,"",NZ,2002,GISBORNE AERODROME,-38.65,177.983
NZ000093994,20020101,TMAX,265.0,"","",G,"",NZ,2002,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,20020101,TMIN,206.0,"","",G,"",NZ,2002,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,20020101,TMAX,207.0,"","",G,"",NZ,2002,TARA HILLS,-44.517,169.9
NZ000937470,20020101,TMIN,123.0,"","",G,"",NZ,2002,TARA HILLS,-44.517,169.9
NZ000939450,20020101,TMAX,149.0,"","",G,"",NZ,2002,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,20020101,TMIN,91.0,"","",G,"",NZ,2002,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000093844,20020101,TMAX,268.0,"","",G,"",NZ,2002,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093844,20020101,TMIN,121.0,"","",G,"",NZ,2002,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093417,20020101,TMAX,221.0,"","",G,"",NZ,2002,PARAPARAUMU AWS,-40.9,174.983
NZ000093417,20020101,TMIN,176.0,"","",G,"",NZ,2002,PARAPARAUMU AWS,-40.9,174.983
NZ000933090,20020101,TMAX,213.0,"","",G,"",NZ,2002,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,20020101,TMIN,135.0,"","",G,"",NZ,2002,NEW PLYMOUTH AWS,-39.017,174.183
NZ000936150,20020102,TMAX,172.0,"","",G,"",NZ,2002,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,20020102,TMIN,157.0,"","",G,"",NZ,2002,HOKITIKA AERODROME,-42.717,170.983
NZ000093012,20020102,TMAX,233.0,"","",G,"",NZ,2002,KAITAIA,-35.1,173.267
NZ000093012,20020102,TMIN,136.0,"","",G,"",NZ,2002,KAITAIA,-35.1,173.267
