ID,DATE,ELEMENT,VALUE,MEASUREMENT_FLAG,QUALITY_FLAG,SOURCE_FLAG,OBSERVATION_TIME,COUNTRYCODE,YEAR,NAME,LATITUDE,LONGITUDE
NZ000936150,19840101,TMAX,167.0,"","",G,"",NZ,1984,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,19840101,TMIN,98.0,"","",G,"",NZ,1984,HOKITIKA AERODROME,-42.717,170.983
NZ000093012,19840101,TMAX,202.0,"","",S,"",NZ,1984,KAITAIA,-35.1,173.267
NZ000093012,19840101,TMIN,120.0,"","",S,"",NZ,1984,KAITAIA,-35.1,173.267
NZ000939870,19840101,TMAX,151.0,"","",G,"",NZ,1984,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000939870,19840101,TMIN,97.0,"","",G,"",NZ,1984,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000093292,19840101,TMAX,218.0,"","",G,"",NZ,1984,GISBORNE AERODROME,-38.65,177.983
NZ000093292,19840101,TMIN,81.0,"","",G,"",NZ,1984,GISBORNE AERODROME,-38.65,177.983
NZ000093994,19840101,TMAX,222.0,"","",G,"",NZ,1984,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19840101,TMIN,183.0,"","",G,"",NZ,1984,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,19840101,TMAX,236.0,"","",G,"",NZ,1984,TARA HILLS,-44.517,169.9
NZ000937470,19840101,TMIN,101.0,"","",G,"",NZ,1984,TARA HILLS,-44.517,169.9
NZ000939450,19840101,TMAX,92.0,"","",G,"",NZ,1984,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19840101,TMIN,57.0,"","",G,"",NZ,1984,CAMPBELL ISLAND AWS,-52.55,169.167
NZM00093781,19840101,TMAX,196.0,"","",S,"",NZ,1984,CHRISTCHURCH INTL,-43.489,172.532
NZM00093781,19840101,TMIN,78.0,"","",S,"",NZ,1984,CHRISTCHURCH INTL,-43.489,172.532
NZ000093844,19840101,TMAX,144.0,"","",G,"",NZ,1984,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093844,19840101,TMIN,105.0,"","",G,"",NZ,1984,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093417,19840101,TMAX,225.0,"","",G,"",NZ,1984,PARAPARAUMU AWS,-40.9,174.983
NZ000093417,19840101,TMIN,84.0,"","",G,"",NZ,1984,PARAPARAUMU AWS,-40.9,174.983
NZ000933090,19840101,TMAX,201.0,"","",G,"",NZ,1984,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19840101,TMIN,90.0,"","",G,"",NZ,1984,NEW PLYMOUTH AWS,-39.017,174.183
NZ000936150,19840102,TMAX,179.0,"","",G,"",NZ,1984,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,19840102,TMIN,96.0,"","",G,"",NZ,1984,HOKITIKA AERODROME,-42.717,170.983
NZ000093012,19840102,TMAX,209.0,"","",S,"",NZ,1984,KAITAIA,-35.1,173.267
NZ000093012,19840102,TMIN,156.0,"","",S,"",NZ,1984,KAITAIA,-35.1,173.267
NZ000939870,19840102,TMAX,146.0,"","",G,"",NZ,1984,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000939870,19840102,TMIN,90.0,"","",G,"",NZ,1984,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000093292,19840102,TMAX,241.0,"","",G,"",NZ,1984,GISBORNE AERODROME,-38.65,177.983
NZ000093292,19840102,TMIN,63.0,"","",G,"",NZ,1984,GISBORNE AERODROME,-38.65,177.983
NZ000093994,19840102,TMAX,227.0,"","",G,"",NZ,1984,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19840102,TMIN,181.0,"","",G,"",NZ,1984,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,19840102,TMAX,262.0,"","",G,"",NZ,1984,TARA HILLS,-44.517,169.9
NZ000937470,19840102,TMIN,62.0,"","",G,"",NZ,1984,TARA HILLS,-44.517,169.9
NZ000939450,19840102,TMAX,116.0,"","",G,"",NZ,1984,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19840102,TMIN,63.0,"","",G,"",NZ,1984,CAMPBELL ISLAND AWS,-52.55,169.167
NZM00093781,19840102,TMAX,196.0,"","",S,"",NZ,1984,CHRISTCHURCH INTL,-43.489,172.532
NZM00093781,19840102,TMIN,73.0,"","",S,"",NZ,1984,CHRISTCHURCH INTL,-43.489,172.532
NZ000093844,19840102,TMAX,152.0,"","",G,"",NZ,1984,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093844,19840102,TMIN,94.0,"","",G,"",NZ,1984,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093417,19840102,TMAX,201.0,"","",G,"",NZ,1984,PARAPARAUMU AWS,-40.9,174.983
NZ000093417,19840102,TMIN,93.0,"","",G,"",NZ,1984,PARAPARAUMU AWS,-40.9,174.983
NZ000933090,19840102,TMAX,191.0,"","",G,"",NZ,1984,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19840102,TMIN,96.0,"","",G,"",NZ,1984,NEW PLYMOUTH AWS,-39.017,174.183
NZ000936150,19840103,TMAX,189.0,"","",G,"",NZ,1984,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,19840103,TMIN,130.0,"","",G,"",NZ,1984,HOKITIKA AERODROME,-42.717,170.983
NZ000093012,19840103,TMAX,206.0,"","",S,"",NZ,1984,KAITAIA,-35.1,173.267
NZ000093012,19840103,TMIN,152.0,"","",S,"",NZ,1984,KAITAIA,-35.1,173.267
NZ000939870,19840103,TMAX,136.0,"","",G,"",NZ,1984,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000939870,19840103,TMIN,75.0,"","",G,"",NZ,1984,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000093292,19840103,TMAX,219.0,"","",G,"",NZ,1984,GISBORNE AERODROME,-38.65,177.983
NZ000093292,19840103,TMIN,78.0,"","",G,"",NZ,1984,GISBORNE AERODROME,-38.65,177.983
NZ000093994,19840103,TMAX,230.0,"","",G,"",NZ,1984,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19840103,TMIN,174.0,"","",G,"",NZ,1984,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,19840103,TMAX,290.0,"","",G,"",NZ,1984,TARA HILLS,-44.517,169.9
NZ000937470,19840103,TMIN,67.0,"","",G,"",NZ,1984,TARA HILLS,-44.517,169.9
NZ000939450,19840103,TMAX,115.0,"","",G,"",NZ,1984,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19840103,TMIN,70.0,"","",G,"",NZ,1984,CAMPBELL ISLAND AWS,-52.55,169.167
NZM00093781,19840103,TMAX,200.0,"","",S,"",NZ,1984,CHRISTCHURCH INTL,-43.489,172.532
NZM00093781,19840103,TMIN,139.0,"","",S,"",NZ,1984,CHRISTCHURCH INTL,-43.489,172.532
NZ000093844,19840103,TMAX,159.0,"","",G,"",NZ,1984,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093844,19840103,TMIN,98.0,"","",G,"",NZ,1984,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093417,19840103,TMAX,206.0,"","",G,"",NZ,1984,PARAPARAUMU AWS,-40.9,174.983
NZ000093417,19840103,TMIN,147.0,"","",G,"",NZ,1984,PARAPARAUMU AWS,-40.9,174.983
NZ000933090,19840103,TMAX,191.0,"","",G,"",NZ,1984,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19840103,TMIN,100.0,"","",G,"",NZ,1984,NEW PLYMOUTH AWS,-39.017,174.183
NZ000936150,19840104,TMAX,175.0,"","",G,"",NZ,1984,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,19840104,TMIN,123.0,"","",G,"",NZ,1984,HOKITIKA AERODROME,-42.717,170.983
NZ000093012,19840104,TMAX,212.0,"","",S,"",NZ,1984,KAITAIA,-35.1,173.267
NZ000093012,19840104,TMIN,127.0,"","",S,"",NZ,1984,KAITAIA,-35.1,173.267
NZ000939870,19840104,TMAX,137.0,"","",G,"",NZ,1984,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000939870,19840104,TMIN,97.0,"","",G,"",NZ,1984,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000093292,19840104,TMAX,283.0,"","",G,"",NZ,1984,GISBORNE AERODROME,-38.65,177.983
