ID,DATE,ELEMENT,VALUE,MEASUREMENT_FLAG,QUALITY_FLAG,SOURCE_FLAG,OBSERVATION_TIME,COUNTRYCODE,YEAR,NAME,LATITUDE,LONGITUDE
NZ000093994,19450101,TMAX,236.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19450101,TMIN,191.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19450101,TMAX,163.0,"","",G,"",NZ,1945,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19450101,TMIN,84.0,"","",G,"",NZ,1945,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19450101,TMAX,191.0,"","",G,"",NZ,1945,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19450101,TMIN,124.0,"","",G,"",NZ,1945,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19450102,TMAX,244.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19450102,TMIN,202.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19450102,TMAX,119.0,"","",G,"",NZ,1945,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19450102,TMIN,97.0,"","",G,"",NZ,1945,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19450102,TMAX,204.0,"","",G,"",NZ,1945,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19450102,TMIN,144.0,"","",G,"",NZ,1945,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19450103,TMAX,257.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19450103,TMIN,201.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19450103,TMAX,122.0,"","",G,"",NZ,1945,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19450103,TMIN,82.0,"","",G,"",NZ,1945,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19450103,TMAX,217.0,"","",G,"",NZ,1945,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19450103,TMIN,164.0,"","",G,"",NZ,1945,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19450104,TMAX,256.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19450104,TMIN,206.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19450104,TMAX,126.0,"","",G,"",NZ,1945,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19450104,TMIN,53.0,"","",G,"",NZ,1945,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19450104,TMAX,191.0,"","",G,"",NZ,1945,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19450104,TMIN,171.0,"","",G,"",NZ,1945,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19450105,TMAX,261.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19450105,TMIN,182.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19450105,TMAX,104.0,"","",G,"",NZ,1945,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19450105,TMIN,85.0,"","",G,"",NZ,1945,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19450105,TMAX,191.0,"","",G,"",NZ,1945,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19450105,TMIN,110.0,"","",G,"",NZ,1945,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19450106,TMAX,261.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19450106,TMIN,233.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19450106,TMAX,110.0,"","",G,"",NZ,1945,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19450106,TMIN,80.0,"","",G,"",NZ,1945,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19450106,TMAX,185.0,"","",G,"",NZ,1945,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19450106,TMIN,133.0,"","",G,"",NZ,1945,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19450107,TMAX,257.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19450107,TMIN,177.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19450107,TMAX,116.0,"","",G,"",NZ,1945,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19450107,TMIN,78.0,"","",G,"",NZ,1945,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19450107,TMAX,226.0,"","",G,"",NZ,1945,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19450107,TMIN,136.0,"","",G,"",NZ,1945,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19450108,TMAX,256.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19450108,TMIN,214.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19450108,TMAX,143.0,"","",G,"",NZ,1945,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19450108,TMIN,91.0,"","",G,"",NZ,1945,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19450108,TMAX,212.0,"","",G,"",NZ,1945,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19450108,TMIN,132.0,"","",G,"",NZ,1945,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19450109,TMAX,254.0,"","",G,"",NZ,1945,RAOUL ISL/KERMADEC,-29.25,-177.917
