ID,DATE,ELEMENT,VALUE,MEASUREMENT_FLAG,QUALITY_FLAG,SOURCE_FLAG,OBSERVATION_TIME,COUNTRYCODE,YEAR,NAME,LATITUDE,LONGITUDE
NZ000936150,19970101,TMAX,209.0,"","",G,"",NZ,1997,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,19970101,TMIN,112.0,"","",G,"",NZ,1997,HOKITIKA AERODROME,-42.717,170.983
NZ000093012,19970101,TMAX,259.0,"","",G,"",NZ,1997,KAITAIA,-35.1,173.267
NZ000093012,19970101,TMIN,183.0,"","",G,"",NZ,1997,KAITAIA,-35.1,173.267
NZ000939870,19970101,TMAX,161.0,"","",G,"",NZ,1997,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000939870,19970101,TMIN,93.0,"","",G,"",NZ,1997,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000093292,19970101,TMAX,224.0,"","",G,"",NZ,1997,GISBORNE AERODROME,-38.65,177.983
NZ000093292,19970101,TMIN,163.0,"","",G,"",NZ,1997,GISBORNE AERODROME,-38.65,177.983
NZ000093994,19970101,TMAX,241.0,"","",G,"",NZ,1997,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19970101,TMIN,216.0,"","",G,"",NZ,1997,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,19970101,TMAX,229.0,"","",G,"",NZ,1997,TARA HILLS,-44.517,169.9
NZ000937470,19970101,TMIN,84.0,"","",G,"",NZ,1997,TARA HILLS,-44.517,169.9
NZ000939450,19970101,TMAX,122.0,"","",G,"",NZ,1997,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19970101,TMIN,80.0,"","",G,"",NZ,1997,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000093844,19970101,TMAX,178.0,"","",G,"",NZ,1997,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093844,19970101,TMIN,76.0,"","",G,"",NZ,1997,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093417,19970101,TMAX,226.0,"","",G,"",NZ,1997,PARAPARAUMU AWS,-40.9,174.983
NZ000093417,19970101,TMIN,171.0,"","",G,"",NZ,1997,PARAPARAUMU AWS,-40.9,174.983
NZ000933090,19970101,TMAX,207.0,"","",G,"",NZ,1997,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19970101,TMIN,152.0,"","",G,"",NZ,1997,NEW PLYMOUTH AWS,-39.017,174.183
NZ000936150,19970102,TMAX,214.0,"","",G,"",NZ,1997,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,19970102,TMIN,132.0,"","",G,"",NZ,1997,HOKITIKA AERODROME,-42.717,170.983
NZ000093012,19970102,TMAX,242.0,"","",G,"",NZ,1997,KAITAIA,-35.1,173.267
NZ000093012,19970102,TMIN,165.0,"","",G,"",NZ,1997,KAITAIA,-35.1,173.267
NZ000939870,19970102,TMAX,151.0,"","",G,"",NZ,1997,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000939870,19970102,TMIN,125.0,"","",G,"",NZ,1997,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000093292,19970102,TMAX,270.0,"","",G,"",NZ,1997,GISBORNE AERODROME,-38.65,177.983
NZ000093292,19970102,TMIN,178.0,"","",G,"",NZ,1997,GISBORNE AERODROME,-38.65,177.983
NZ000093994,19970102,TMAX,259.0,"","",G,"",NZ,1997,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19970102,TMIN,209.0,"","",G,"",NZ,1997,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,19970102,TMAX,214.0,"","",G,"",NZ,1997,TARA HILLS,-44.517,169.9
NZ000937470,19970102,TMIN,107.0,"","",G,"",NZ,1997,TARA HILLS,-44.517,169.9
NZ000939450,19970102,TMAX,134.0,"","",G,"",NZ,1997,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19970102,TMIN,79.0,"","",G,"",NZ,1997,CAMPBELL ISLAND AWS,-52.55,169.167
