ID,DATE,ELEMENT,VALUE,MEASUREMENT_FLAG,QUALITY_FLAG,SOURCE_FLAG,OBSERVATION_TIME,COUNTRYCODE,YEAR,NAME,LATITUDE,LONGITUDE
NZ000936150,20010101,TMAX,167.0,"","",G,"",NZ,2001,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,20010101,TMIN,91.0,"","",G,"",NZ,2001,HOKITIKA AERODROME,-42.717,170.983
NZ000093012,20010101,TMAX,208.0,"","",G,"",NZ,2001,KAITAIA,-35.1,173.267
NZ000093012,20010101,TMIN,133.0,"","",G,"",NZ,2001,KAITAIA,-35.1,173.267
NZ000939870,20010101,TMAX,163.0,"","",G,"",NZ,2001,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000939870,20010101,TMIN,91.0,"","",G,"",NZ,2001,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000093292,20010101,TMAX,200.0,"","",G,"",NZ,2001,GISBORNE AERODROME,-38.65,177.983
NZ000093292,20010101,TMIN,105.0,"","",G,"",NZ,2001,GISBORNE AERODROME,-38.65,177.983
NZ000093994,20010101,TMAX,281.0,"","",G,"",NZ,2001,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,20010101,TMIN,178.0,"","",G,"",NZ,2001,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,20010101,TMAX,150.0,"","",G,"",NZ,2001,TARA HILLS,-44.517,169.9
NZ000937470,20010101,TMIN,49.0,"","",G,"",NZ,2001,TARA HILLS,-44.517,169.9
NZ000939450,20010101,TMAX,117.0,"","",G,"",NZ,2001,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,20010101,TMIN,62.0,"","",G,"",NZ,2001,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000093844,20010101,TMAX,135.0,"","",G,"",NZ,2001,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093844,20010101,TMIN,92.0,"","",G,"",NZ,2001,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093417,20010101,TMAX,184.0,"","",G,"",NZ,2001,PARAPARAUMU AWS,-40.9,174.983
NZ000093417,20010101,TMIN,104.0,"","",G,"",NZ,2001,PARAPARAUMU AWS,-40.9,174.983
NZ000933090,20010101,TMAX,187.0,"","",G,"",NZ,2001,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,20010101,TMIN,123.0,"","",G,"",NZ,2001,NEW PLYMOUTH AWS,-39.017,174.183
NZ000936150,20010102,TMAX,186.0,"","",G,"",NZ,2001,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,20010102,TMIN,88.0,"","",G,"",NZ,2001,HOKITIKA AERODROME,-42.717,170.983
NZ000093012,20010102,TMAX,228.0,"","",G,"",NZ,2001,KAITAIA,-35.1,173.267
NZ000093012,20010102,TMIN,111.0,"","",G,"",NZ,2001,KAITAIA,-35.1,173.267
NZ000939870,20010102,TMAX,160.0,"","",G,"",NZ,2001,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000939870,20010102,TMIN,80.0,"","",G,"",NZ,2001,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000093292,20010102,TMAX,201.0,"","",G,"",NZ,2001,GISBORNE AERODROME,-38.65,177.983
NZ000093292,20010102,TMIN,77.0,"","",G,"",NZ,2001,GISBORNE AERODROME,-38.65,177.983
NZ000093994,20010102,TMAX,233.0,"","",G,"",NZ,2001,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,20010102,TMIN,162.0,"","",G,"",NZ,2001,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,20010102,TMAX,183.0,"","",G,"",NZ,2001,TARA HILLS,-44.517,169.9
NZ000937470,20010102,TMIN,24.0,"","",G,"",NZ,2001,TARA HILLS,-44.517,169.9
NZ000939450,20010102,TMAX,109.0,"","",G,"",NZ,2001,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,20010102,TMIN,74.0,"","",G,"",NZ,2001,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000093844,20010102,TMAX,146.0,"","",G,"",NZ,2001,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093844,20010102,TMIN,87.0,"","",G,"",NZ,2001,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093417,20010102,TMAX,207.0,"","",G,"",NZ,2001,PARAPARAUMU AWS,-40.9,174.983
NZ000093417,20010102,TMIN,91.0,"","",G,"",NZ,2001,PARAPARAUMU AWS,-40.9,174.983
NZ000933090,20010102,TMAX,196.0,"","",G,"",NZ,2001,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,20010102,TMIN,97.0,"","",G,"",NZ,2001,NEW PLYMOUTH AWS,-39.017,174.183
NZ000936150,20010103,TMAX,190.0,"","",G,"",NZ,2001,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,20010103,TMIN,114.0,"","",G,"",NZ,2001,HOKITIKA AERODROME,-42.717,170.983
NZ000093012,20010103,TMAX,223.0,"","",G,"",NZ,2001,KAITAIA,-35.1,173.267
NZ000093012,20010103,TMIN,108.0,"","",G,"",NZ,2001,KAITAIA,-35.1,173.267
NZ000939870,20010103,TMAX,160.0,"","",G,"",NZ,2001,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000939870,20010103,TMIN,105.0,"","",G,"",NZ,2001,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000093292,20010103,TMAX,196.0,"","",G,"",NZ,2001,GISBORNE AERODROME,-38.65,177.983
NZ000093292,20010103,TMIN,85.0,"","",G,"",NZ,2001,GISBORNE AERODROME,-38.65,177.983
NZ000093994,20010103,TMAX,239.0,"","",G,"",NZ,2001,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,20010103,TMIN,197.0,"","",G,"",NZ,2001,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,20010103,TMAX,260.0,"","",G,"",NZ,2001,TARA HILLS,-44.517,169.9
NZ000937470,20010103,TMIN,60.0,"","",G,"",NZ,2001,TARA HILLS,-44.517,169.9
