ID,DATE,ELEMENT,VALUE,MEASUREMENT_FLAG,QUALITY_FLAG,SOURCE_FLAG,OBSERVATION_TIME,COUNTRYCODE,YEAR,NAME,LATITUDE,LONGITUDE
NZ000093292,20210101,TMIN,115.0,"","",S,"",NZ,2021,GISBORNE AERODROME,-38.65,177.983
NZ000093417,20210101,TMAX,201.0,"","",S,"",NZ,2021,PARAPARAUMU AWS,-40.9,174.983
NZ000093417,20210101,TMIN,94.0,"","",S,"",NZ,2021,PARAPARAUMU AWS,-40.9,174.983
NZ000093844,20210101,TMAX,172.0,"","",S,"",NZ,2021,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093844,20210101,TMIN,125.0,"","",S,"",NZ,2021,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093994,20210101,TMAX,241.0,"","",S,"",NZ,2021,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,20210101,TMIN,152.0,"","",S,"",NZ,2021,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000933090,20210101,TMAX,206.0,"","",S,"",NZ,2021,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,20210101,TMIN,97.0,"","",S,"",NZ,2021,NEW PLYMOUTH AWS,-39.017,174.183
NZ000936150,20210101,TMAX,209.0,"","",S,"",NZ,2021,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,20210101,TMIN,131.0,"","",S,"",NZ,2021,HOKITIKA AERODROME,-42.717,170.983
NZ000939450,20210101,TMAX,134.0,"","",S,"",NZ,2021,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,20210101,TMIN,43.0,"","",S,"",NZ,2021,CAMPBELL ISLAND AWS,-52.55,169.167
NZM00093110,20210101,TMAX,245.0,"","",S,"",NZ,2021,AUCKLAND AERO AWS,-37.0,174.8
NZM00093110,20210101,TMIN,130.0,"","",S,"",NZ,2021,AUCKLAND AERO AWS,-37.0,174.8
NZM00093439,20210101,TMAX,204.0,"","",S,"",NZ,2021,WELLINGTON AERO AWS,-41.333,174.8
NZM00093439,20210101,TMIN,134.0,"","",S,"",NZ,2021,WELLINGTON AERO AWS,-41.333,174.8
NZM00093678,20210101,TMAX,192.0,"","",S,"",NZ,2021,KAIKOURA,-42.417,173.7
NZM00093678,20210101,TMIN,118.0,"","",S,"",NZ,2021,KAIKOURA,-42.417,173.7
NZM00093781,20210101,TMAX,209.0,"","",S,"",NZ,2021,CHRISTCHURCH INTL,-43.489,172.532
NZM00093781,20210101,TMIN,131.0,"","",S,"",NZ,2021,CHRISTCHURCH INTL,-43.489,172.532
NZM00093929,20210101,TMAX,125.0,"","",S,"",NZ,2021,ENDERBY ISLAND AWS,-50.483,166.3
NZM00093929,20210101,TMIN,48.0,"","",S,"",NZ,2021,ENDERBY ISLAND AWS,-50.483,166.3
NZ000093292,20210102,TMAX,273.0,"","",S,"",NZ,2021,GISBORNE AERODROME,-38.65,177.983
NZ000093292,20210102,TMIN,143.0,"","",S,"",NZ,2021,GISBORNE AERODROME,-38.65,177.983
NZ000093417,20210102,TMAX,213.0,"","",S,"",NZ,2021,PARAPARAUMU AWS,-40.9,174.983
NZ000093417,20210102,TMIN,159.0,"","",S,"",NZ,2021,PARAPARAUMU AWS,-40.9,174.983
NZ000093844,20210102,TMAX,154.0,"","",S,"",NZ,2021,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093844,20210102,TMIN,117.0,"","",S,"",NZ,2021,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093994,20210102,TMAX,248.0,"","",S,"",NZ,2021,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,20210102,TMIN,178.0,"","",S,"",NZ,2021,RAOUL ISL/KERMADEC,-29.25,-177.917
