ID,DATE,ELEMENT,VALUE,MEASUREMENT_FLAG,QUALITY_FLAG,SOURCE_FLAG,OBSERVATION_TIME,COUNTRYCODE,YEAR,NAME,LATITUDE,LONGITUDE
NZ000936150,19640101,TMAX,156.0,"","",G,"",NZ,1964,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,19640101,TMIN,94.0,"","",G,"",NZ,1964,HOKITIKA AERODROME,-42.717,170.983
NZ000939870,19640101,TMAX,175.0,"","",G,"",NZ,1964,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000939870,19640101,TMIN,129.0,"","",G,"",NZ,1964,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000093292,19640101,TMAX,244.0,"","",G,"",NZ,1964,GISBORNE AERODROME,-38.65,177.983
NZ000093292,19640101,TMIN,164.0,"","",G,"",NZ,1964,GISBORNE AERODROME,-38.65,177.983
NZ000093994,19640101,TMAX,239.0,"","",G,"",NZ,1964,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19640101,TMIN,177.0,"","",G,"",NZ,1964,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,19640101,TMAX,178.0,"","",G,"",NZ,1964,TARA HILLS,-44.517,169.9
NZ000937470,19640101,TMIN,3.0,"","",G,"",NZ,1964,TARA HILLS,-44.517,169.9
NZ000939450,19640101,TMAX,108.0,"","",G,"",NZ,1964,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19640101,TMIN,68.0,"","",G,"",NZ,1964,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000093844,19640101,TMAX,157.0,"","",G,"",NZ,1964,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093844,19640101,TMIN,28.0,"","",G,"",NZ,1964,INVERCARGILL AIRPOR,-46.417,168.333
NZ000933090,19640101,TMAX,200.0,"","",G,"",NZ,1964,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19640101,TMIN,153.0,"","",G,"",NZ,1964,NEW PLYMOUTH AWS,-39.017,174.183
NZ000936150,19640102,TMAX,136.0,"","",G,"",NZ,1964,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,19640102,TMIN,106.0,"","",G,"",NZ,1964,HOKITIKA AERODROME,-42.717,170.983
NZ000939870,19640102,TMAX,186.0,"","",G,"",NZ,1964,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000939870,19640102,TMIN,117.0,"","",G,"",NZ,1964,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000093292,19640102,TMAX,267.0,"","",G,"",NZ,1964,GISBORNE AERODROME,-38.65,177.983
NZ000093292,19640102,TMIN,111.0,"","",G,"",NZ,1964,GISBORNE AERODROME,-38.65,177.983
NZ000093994,19640102,TMAX,246.0,"","",G,"",NZ,1964,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19640102,TMIN,178.0,"","",G,"",NZ,1964,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,19640102,TMAX,147.0,"","",G,"",NZ,1964,TARA HILLS,-44.517,169.9
NZ000937470,19640102,TMIN,44.0,"","",G,"",NZ,1964,TARA HILLS,-44.517,169.9
NZ000939450,19640102,TMAX,126.0,"","",G,"",NZ,1964,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19640102,TMIN,21.0,"","",G,"",NZ,1964,CAMPBELL ISLAND AWS,-52.55,169.167
NZM00093781,19640102,TMIN,117.0,"","",S,"",NZ,1964,CHRISTCHURCH INTL,-43.489,172.532
NZ000093844,19640102,TMAX,141.0,"","",G,"",NZ,1964,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093844,19640102,TMIN,51.0,"","",G,"",NZ,1964,INVERCARGILL AIRPOR,-46.417,168.333
NZ000933090,19640102,TMAX,202.0,"","",G,"",NZ,1964,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19640102,TMIN,118.0,"","",G,"",NZ,1964,NEW PLYMOUTH AWS,-39.017,174.183
NZ000936150,19640103,TMAX,156.0,"","",G,"",NZ,1964,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,19640103,TMIN,97.0,"","",G,"",NZ,1964,HOKITIKA AERODROME,-42.717,170.983
NZ000939870,19640103,TMAX,156.0,"","",G,"",NZ,1964,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000939870,19640103,TMIN,114.0,"","",G,"",NZ,1964,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000093292,19640103,TMAX,241.0,"","",G,"",NZ,1964,GISBORNE AERODROME,-38.65,177.983
NZ000093292,19640103,TMIN,119.0,"","",G,"",NZ,1964,GISBORNE AERODROME,-38.65,177.983
NZ000093994,19640103,TMAX,248.0,"","",G,"",NZ,1964,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19640103,TMIN,194.0,"","",G,"",NZ,1964,RAOUL ISL/KERMADEC,-29.25,-177.917
