ID,DATE,ELEMENT,VALUE,MEASUREMENT_FLAG,QUALITY_FLAG,SOURCE_FLAG,OBSERVATION_TIME,COUNTRYCODE,YEAR,NAME,LATITUDE,LONGITUDE
NZ000936150,19710101,TMAX,203.0,"","",G,"",NZ,1971,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,19710101,TMIN,120.0,"","",G,"",NZ,1971,HOKITIKA AERODROME,-42.717,170.983
NZ000093292,19710101,TMAX,218.0,"","",G,"",NZ,1971,GISBORNE AERODROME,-38.65,177.983
NZ000093292,19710101,TMIN,126.0,"","",G,"",NZ,1971,GISBORNE AERODROME,-38.65,177.983
NZ000093994,19710101,TMAX,247.0,"","",G,"",NZ,1971,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19710101,TMIN,187.0,"","",G,"",NZ,1971,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,19710101,TMAX,249.0,"","",G,"",NZ,1971,TARA HILLS,-44.517,169.9
NZ000937470,19710101,TMIN,105.0,"","",G,"",NZ,1971,TARA HILLS,-44.517,169.9
NZ000093844,19710101,TMAX,168.0,"","",G,"",NZ,1971,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093844,19710101,TMIN,98.0,"","",G,"",NZ,1971,INVERCARGILL AIRPOR,-46.417,168.333
NZ000933090,19710101,TMAX,225.0,"","",G,"",NZ,1971,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19710101,TMIN,117.0,"","",G,"",NZ,1971,NEW PLYMOUTH AWS,-39.017,174.183
NZ000936150,19710102,TMAX,207.0,"","",G,"",NZ,1971,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,19710102,TMIN,150.0,"","",G,"",NZ,1971,HOKITIKA AERODROME,-42.717,170.983
NZ000093292,19710102,TMAX,226.0,"","",G,"",NZ,1971,GISBORNE AERODROME,-38.65,177.983
NZ000093292,19710102,TMIN,150.0,"","",G,"",NZ,1971,GISBORNE AERODROME,-38.65,177.983
NZ000093994,19710102,TMAX,228.0,"","",G,"",NZ,1971,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19710102,TMIN,192.0,"","",G,"",NZ,1971,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,19710102,TMAX,221.0,"","",G,"",NZ,1971,TARA HILLS,-44.517,169.9
NZ000937470,19710102,TMIN,92.0,"","",G,"",NZ,1971,TARA HILLS,-44.517,169.9
NZ000093844,19710102,TMAX,191.0,"","",G,"",NZ,1971,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093844,19710102,TMIN,120.0,"","",G,"",NZ,1971,INVERCARGILL AIRPOR,-46.417,168.333
NZ000933090,19710102,TMAX,231.0,"","",G,"",NZ,1971,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19710102,TMIN,173.0,"","",G,"",NZ,1971,NEW PLYMOUTH AWS,-39.017,174.183
NZ000936150,19710103,TMAX,247.0,"","",G,"",NZ,1971,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,19710103,TMIN,153.0,"","",G,"",NZ,1971,HOKITIKA AERODROME,-42.717,170.983
NZ000093292,19710103,TMAX,260.0,"","",G,"",NZ,1971,GISBORNE AERODROME,-38.65,177.983
NZ000093292,19710103,TMIN,156.0,"","",G,"",NZ,1971,GISBORNE AERODROME,-38.65,177.983
NZ000093994,19710103,TMAX,233.0,"","",G,"",NZ,1971,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19710103,TMIN,209.0,"","",G,"",NZ,1971,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,19710103,TMAX,241.0,"","",G,"",NZ,1971,TARA HILLS,-44.517,169.9
NZ000937470,19710103,TMIN,116.0,"","",G,"",NZ,1971,TARA HILLS,-44.517,169.9
NZ000093844,19710103,TMAX,209.0,"","",G,"",NZ,1971,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093844,19710103,TMIN,97.0,"","",G,"",NZ,1971,INVERCARGILL AIRPOR,-46.417,168.333
NZ000933090,19710103,TMAX,236.0,"","",G,"",NZ,1971,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19710103,TMIN,150.0,"","",G,"",NZ,1971,NEW PLYMOUTH AWS,-39.017,174.183
NZ000936150,19710104,TMAX,187.0,"","",G,"",NZ,1971,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,19710104,TMIN,117.0,"","",G,"",NZ,1971,HOKITIKA AERODROME,-42.717,170.983
NZ000093292,19710104,TMAX,284.0,"","",G,"",NZ,1971,GISBORNE AERODROME,-38.65,177.983
NZ000093292,19710104,TMIN,166.0,"","",G,"",NZ,1971,GISBORNE AERODROME,-38.65,177.983
NZ000093994,19710104,TMAX,240.0,"","",G,"",NZ,1971,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19710104,TMIN,224.0,"","",G,"",NZ,1971,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,19710104,TMAX,123.0,"","",G,"",NZ,1971,TARA HILLS,-44.517,169.9
NZ000937470,19710104,TMIN,54.0,"","",G,"",NZ,1971,TARA HILLS,-44.517,169.9
NZ000093844,19710104,TMAX,128.0,"","",G,"",NZ,1971,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093844,19710104,TMIN,59.0,"","",G,"",NZ,1971,INVERCARGILL AIRPOR,-46.417,168.333
NZ000933090,19710104,TMAX,211.0,"","",G,"",NZ,1971,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19710104,TMIN,154.0,"","",G,"",NZ,1971,NEW PLYMOUTH AWS,-39.017,174.183
NZ000936150,19710105,TMAX,190.0,"","",G,"",NZ,1971,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,19710105,TMIN,120.0,"","",G,"",NZ,1971,HOKITIKA AERODROME,-42.717,170.983
NZ000093292,19710105,TMAX,187.0,"","",G,"",NZ,1971,GISBORNE AERODROME,-38.65,177.983
NZ000093292,19710105,TMIN,150.0,"","",G,"",NZ,1971,GISBORNE AERODROME,-38.65,177.983
NZ000093994,19710105,TMAX,240.0,"","",G,"",NZ,1971,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19710105,TMIN,219.0,"","",G,"",NZ,1971,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,19710105,TMAX,183.0,"","",G,"",NZ,1971,TARA HILLS,-44.517,169.9
