ID,DATE,ELEMENT,VALUE,MEASUREMENT_FLAG,QUALITY_FLAG,SOURCE_FLAG,OBSERVATION_TIME,COUNTRYCODE,YEAR,NAME,LATITUDE,LONGITUDE
NZ000093994,19470101,TMAX,249.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19470101,TMIN,194.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19470101,TMAX,120.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19470101,TMIN,57.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19470101,TMAX,184.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19470101,TMIN,70.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19470102,TMAX,249.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19470102,TMIN,176.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19470102,TMAX,106.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19470102,TMIN,51.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19470102,TMAX,182.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19470102,TMIN,94.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19470103,TMAX,222.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19470103,TMIN,156.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19470103,TMAX,101.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19470103,TMIN,66.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19470103,TMAX,168.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19470103,TMIN,117.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19470104,TMAX,234.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19470104,TMIN,189.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19470104,TMAX,121.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19470104,TMIN,45.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19470104,TMAX,178.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19470104,TMIN,104.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19470105,TMAX,249.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19470105,TMIN,201.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19470105,TMAX,109.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19470105,TMIN,65.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19470105,TMAX,183.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19470105,TMIN,92.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19470106,TMAX,233.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19470106,TMIN,179.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19470106,TMAX,111.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19470106,TMIN,39.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19470106,TMAX,161.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19470106,TMIN,90.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19470107,TMAX,233.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19470107,TMIN,161.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19470107,TMAX,99.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19470107,TMIN,35.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19470107,TMAX,167.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19470107,TMIN,100.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19470108,TMAX,227.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19470108,TMIN,192.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19470108,TMAX,116.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19470108,TMIN,-4.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19470108,TMAX,167.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19470108,TMIN,122.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19470109,TMAX,244.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19470109,TMIN,217.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19470109,TMAX,121.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19470109,TMIN,57.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19470109,TMAX,173.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19470109,TMIN,116.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19470110,TMAX,251.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19470110,TMIN,212.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19470110,TMAX,116.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19470110,TMIN,60.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19470110,TMAX,186.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19470110,TMIN,116.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19470111,TMAX,261.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19470111,TMIN,222.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19470111,TMAX,97.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19470111,TMIN,64.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19470111,TMAX,182.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19470111,TMIN,97.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19470112,TMAX,254.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19470112,TMIN,226.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19470112,TMAX,116.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19470112,TMIN,55.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19470112,TMAX,177.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19470112,TMIN,82.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19470113,TMAX,255.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19470113,TMIN,232.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19470113,TMAX,127.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19470113,TMIN,77.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19470113,TMAX,178.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19470113,TMIN,117.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19470114,TMAX,252.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19470114,TMIN,228.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19470114,TMAX,117.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19470114,TMIN,67.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19470114,TMAX,222.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19470114,TMIN,97.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19470115,TMAX,250.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19470115,TMIN,197.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19470115,TMAX,102.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19470115,TMIN,81.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19470115,TMAX,157.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19470115,TMIN,106.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19470116,TMAX,247.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19470116,TMIN,195.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000939450,19470116,TMAX,95.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19470116,TMIN,54.0,"","",G,"",NZ,1947,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000933090,19470116,TMAX,190.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19470116,TMIN,68.0,"","",G,"",NZ,1947,NEW PLYMOUTH AWS,-39.017,174.183
NZ000093994,19470117,TMAX,223.0,"","",G,"",NZ,1947,RAOUL ISL/KERMADEC,-29.25,-177.917
