ID,DATE,ELEMENT,VALUE,MEASUREMENT_FLAG,QUALITY_FLAG,SOURCE_FLAG,OBSERVATION_TIME,COUNTRYCODE,YEAR,NAME,LATITUDE,LONGITUDE
NZ000936150,19770101,TMAX,197.0,"","",G,"",NZ,1977,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,19770101,TMIN,81.0,"","",G,"",NZ,1977,HOKITIKA AERODROME,-42.717,170.983
NZ000939870,19770101,TMAX,184.0,"","",G,"",NZ,1977,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000939870,19770101,TMIN,91.0,"","",G,"",NZ,1977,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000093292,19770101,TMAX,208.0,"","",G,"",NZ,1977,GISBORNE AERODROME,-38.65,177.983
NZ000093292,19770101,TMIN,76.0,"","",G,"",NZ,1977,GISBORNE AERODROME,-38.65,177.983
NZ000093994,19770101,TMAX,244.0,"","",G,"",NZ,1977,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19770101,TMIN,187.0,"","",G,"",NZ,1977,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,19770101,TMAX,179.0,"","",G,"",NZ,1977,TARA HILLS,-44.517,169.9
NZ000937470,19770101,TMIN,42.0,"","",G,"",NZ,1977,TARA HILLS,-44.517,169.9
NZ000939450,19770101,TMAX,124.0,"","",G,"",NZ,1977,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19770101,TMIN,69.0,"","",G,"",NZ,1977,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000093844,19770101,TMAX,153.0,"","",G,"",NZ,1977,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093844,19770101,TMIN,47.0,"","",G,"",NZ,1977,INVERCARGILL AIRPOR,-46.417,168.333
NZ000093417,19770101,TMAX,180.0,"","",G,"",NZ,1977,PARAPARAUMU AWS,-40.9,174.983
NZ000093417,19770101,TMIN,60.0,"","",G,"",NZ,1977,PARAPARAUMU AWS,-40.9,174.983
NZ000933090,19770101,TMAX,170.0,"","",G,"",NZ,1977,NEW PLYMOUTH AWS,-39.017,174.183
NZ000933090,19770101,TMIN,64.0,"","",G,"",NZ,1977,NEW PLYMOUTH AWS,-39.017,174.183
NZ000936150,19770102,TMAX,173.0,"","",G,"",NZ,1977,HOKITIKA AERODROME,-42.717,170.983
NZ000936150,19770102,TMIN,97.0,"","",G,"",NZ,1977,HOKITIKA AERODROME,-42.717,170.983
NZ000939870,19770102,TMAX,167.0,"","",G,"",NZ,1977,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000939870,19770102,TMIN,120.0,"","",G,"",NZ,1977,CHATHAM ISLANDS AWS,-43.95,-176.567
NZ000093292,19770102,TMAX,202.0,"","",G,"",NZ,1977,GISBORNE AERODROME,-38.65,177.983
NZ000093292,19770102,TMIN,137.0,"","",G,"",NZ,1977,GISBORNE AERODROME,-38.65,177.983
NZ000093994,19770102,TMAX,223.0,"","",G,"",NZ,1977,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000093994,19770102,TMIN,155.0,"","",G,"",NZ,1977,RAOUL ISL/KERMADEC,-29.25,-177.917
NZ000937470,19770102,TMAX,184.0,"","",G,"",NZ,1977,TARA HILLS,-44.517,169.9
NZ000937470,19770102,TMIN,87.0,"","",G,"",NZ,1977,TARA HILLS,-44.517,169.9
NZ000939450,19770102,TMAX,106.0,"","",G,"",NZ,1977,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000939450,19770102,TMIN,69.0,"","",G,"",NZ,1977,CAMPBELL ISLAND AWS,-52.55,169.167
NZ000093844,19770102,TMAX,164.0,"","",G,"",NZ,1977,INVERCARGILL AIRPOR,-46.417,168.333
